:MEASURE:CURRent?	11/2/2016 2:57:43 PM	-2.90113795e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 2:57:44 PM	+7.79961691e+00

:MEASURE:CURRent?	11/2/2016 2:59:45 PM	-2.82286367e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 2:59:46 PM	+7.80602437e+00

:MEASURE:CURRent?	11/2/2016 3:01:47 PM	-2.74856185e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:01:48 PM	+7.81225936e+00

:MEASURE:CURRent?	11/2/2016 3:03:49 PM	-2.67685567e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:03:50 PM	+7.81831706e+00

:MEASURE:CURRent?	11/2/2016 3:05:51 PM	-2.60750228e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:05:51 PM	+7.82420287e+00

:MEASURE:CURRent?	11/2/2016 3:07:52 PM	-2.54011588e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:07:53 PM	+7.82992929e+00

:MEASURE:CURRent?	11/2/2016 3:09:54 PM	-2.47383664e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:09:55 PM	+7.83549788e+00

:MEASURE:CURRent?	11/2/2016 3:11:56 PM	-2.40960949e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:11:57 PM	+7.84091416e+00

:MEASURE:CURRent?	11/2/2016 3:13:58 PM	-2.34789534e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:13:59 PM	+7.84619377e+00

:MEASURE:CURRent?	11/2/2016 3:16:00 PM	-2.28665065e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:16:01 PM	+7.85132024e+00

:MEASURE:CURRent?	11/2/2016 3:18:01 PM	-2.22881454e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:18:02 PM	+7.85632109e+00

:MEASURE:CURRent?	11/2/2016 3:20:03 PM	-2.17269465e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:20:04 PM	+7.86119079e+00

:MEASURE:CURRent?	11/2/2016 3:22:06 PM	-2.11740559e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:22:06 PM	+7.86594589e+00

:MEASURE:CURRent?	11/2/2016 3:24:07 PM	-2.06399487e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:24:08 PM	+7.87055942e+00

:MEASURE:CURRent?	11/2/2016 3:26:09 PM	-2.01200563e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:26:10 PM	+7.87505440e+00

:MEASURE:CURRent?	11/2/2016 3:28:11 PM	-1.96177955e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:28:12 PM	+7.87942656e+00

:MEASURE:CURRent?	11/2/2016 3:30:13 PM	-1.91473317e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:30:14 PM	+7.88370122e+00

:MEASURE:CURRent?	11/2/2016 3:32:15 PM	-1.86737847e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:32:16 PM	+7.88785463e+00

:MEASURE:CURRent?	11/2/2016 3:34:16 PM	-1.82233246e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:34:17 PM	+7.89190794e+00

:MEASURE:CURRent?	11/2/2016 3:36:18 PM	-1.77779721e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:36:19 PM	+7.89585288e+00

:MEASURE:CURRent?	11/2/2016 3:38:20 PM	-1.73212222e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:38:21 PM	+7.89968127e+00

:MEASURE:CURRent?	11/2/2016 3:40:22 PM	-1.69134713e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:40:23 PM	+7.90343220e+00

:MEASURE:CURRent?	11/2/2016 3:42:24 PM	-1.65026689e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:42:25 PM	+7.90708223e+00

:MEASURE:CURRent?	11/2/2016 3:44:25 PM	-1.60988557e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:44:26 PM	+7.91063463e+00

:MEASURE:CURRent?	11/2/2016 3:46:27 PM	-1.57120240e-02
:MEASURE:VOLTAGE:DC?	11/2/2016 3:46:28 PM	+7.91410131e+00

:MEASURE:CURRent?	11/2/2016 3:48:29 PM	-1.53489317e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:48:30 PM	+7.91749128e+00

:MEASURE:CURRent?	11/2/2016 3:50:31 PM	-1.49787597e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:50:32 PM	+7.92079041e+00

:MEASURE:CURRent?	11/2/2016 3:52:33 PM	-1.46086489e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:52:34 PM	+7.92399671e+00

:MEASURE:CURRent?	11/2/2016 3:54:35 PM	-1.42814127e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:54:35 PM	+7.92713752e+00

:MEASURE:CURRent?	11/2/2016 3:56:36 PM	-1.40692776e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:56:37 PM	+7.92923182e+00

:MEASURE:CURRent?	11/2/2016 3:58:38 PM	-1.38394525e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 3:58:39 PM	+7.93140104e+00

:MEASURE:CURRent?	11/2/2016 4:00:40 PM	-1.36113360e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 4:00:41 PM	+7.93356475e+00

:MEASURE:CURRent?	11/2/2016 4:02:42 PM	-1.40027082e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 4:02:43 PM	+7.93614841e+0
:MEASURE:CURRent?	11/2/2016 4:04:44 PM	-1.38640997e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 4:04:44 PM	+7.93844533e+00

:MEASURE:CURRent?	11/2/2016 4:06:45 PM	-1.36726022e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 4:06:46 PM	+7.94066316e+00

:MEASURE:CURRent?	11/2/2016 4:08:47 PM	-1.34544985e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 4:08:48 PM	+7.94281366e+00

:MEASURE:CURRent?	11/2/2016 4:10:49 PM	-1.32448605e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 4:10:50 PM	+7.94491563e+00

:MEASURE:CURRent?	11/2/2016 4:12:51 PM	-1.30435433e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 4:12:52 PM	+7.94696832e+00
:MEASURE:CURRent?	11/2/2016 4:14:53 PM	-1.28383172e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 4:14:54 PM	+7.94899374e+00

:MEASURE:CURRent?	11/2/2016 4:16:55 PM	-1.26352786e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 4:16:55 PM	+7.95093830e+00

:MEASURE:CURRent?	11/2/2016 4:18:56 PM	-1.24498407e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 4:18:57 PM	+7.95284432e+00

:MEASURE:CURRent?	11/2/2016 4:20:58 PM	-1.22651285e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 4:20:59 PM	+7.95470128e+00

:MEASURE:CURRent?	11/2/2016 4:23:00 PM	-1.20811563e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 4:23:01 PM	+7.95651853e+00

:MEASURE:CURRent?	11/2/2016 4:25:02 PM	-1.19083378e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 4:25:03 PM	+7.95829158e+00

:MEASURE:CURRent?	11/2/2016 4:27:04 PM	-1.17312924e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 4:27:04 PM	+7.96000976e+00

:MEASURE:CURRent?	11/2/2016 4:29:05 PM	-1.15690762e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 4:29:06 PM	+7.96170430e+00

:MEASURE:CURRent?	11/2/2016 4:31:07 PM	-1.14046917e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 4:31:08 PM	+7.96335295e+00

:MEASURE:CURRent?	11/2/2016 4:33:09 PM	-1.12255119e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 4:33:10 PM	+7.96494583e+00

:MEASURE:CURRent?	11/2/2016 4:35:11 PM	-1.10881914e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 4:35:12 PM	+7.96653079e+00

:MEASURE:CURRent?	11/2/2016 4:37:13 PM	-1.09471471e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 4:37:14 PM	+7.96807497e+00

:MEASURE:CURRent?	11/2/2016 4:39:14 PM	-1.07770569e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 4:39:15 PM	+7.96967478e+00

:MEASURE:CURRent?	11/2/2016 4:41:16 PM	-1.06303917e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 4:41:17 PM	+7.97112778e+00

:MEASURE:CURRent?	11/2/2016 4:43:18 PM	-1.04738836e-02
:MEASURE:VOLTAGE:DC?	11/2/2016 4:43:19 PM	+7.97254170e+00

:MEASURE:CURRent?	11/2/2016 4:45:20 PM	-1.03323437e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 4:45:21 PM	+7.97393191e+00

:MEASURE:CURRent?	11/2/2016 4:47:22 PM	-1.01812114e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 4:47:23 PM	+7.97528374e+00

:MEASURE:CURRent?	11/2/2016 4:49:23 PM	-1.00570073e-02

:MEASURE:VOLTAGE:DC?	11/2/2016 4:49:24 PM	+7.97661022e+00

:MEASURE:CURRent?	11/2/2016 4:51:25 PM	-9.92622552e-03

:MEASURE:VOLTAGE:DC?	11/2/2016 4:51:26 PM	+7.97790408e+00

:MEASURE:CURRent?	11/2/2016 4:53:27 PM	-9.79591321e-03

:MEASURE:VOLTAGE:DC?	11/2/2016 4:53:28 PM	+7.97916504e+00

:MEASURE:CURRent?	11/2/2016 4:55:29 PM	-9.67859011e-03
:MEASURE:VOLTAGE:DC?	11/2/2016 4:55:30 PM	+7.98040327e+00

:MEASURE:CURRent?	11/2/2016 4:57:31 PM	-9.55980966e-03

:MEASURE:VOLTAGE:DC?	11/2/2016 4:57:32 PM	+7.98161371e+00

:MEASURE:CURRent?	11/2/2016 4:59:33 PM	-9.45185548e-03

:MEASURE:VOLTAGE:DC?	11/2/2016 4:59:34 PM	+7.98279647e+00

